IO_ID,Address,OccupantName,StructureName,PropUseType,PropUseTypeDescription,InspectionType_Full,LatestInspDate,InspWithinLastYear,address_id,lon,lat
156447,16346 Plymouth,R P M QUALITY CARS,RPM QUALITY CARS,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/16/2022 13:05,Yes,352066,-83.207086,42.372671
156456,17170 Harper,RITE AID #04355,Rite Aid #4355,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/16/2022 12:29,Yes,307815,-82.935048,42.416813
142298,16920 Plymouth,Wally's Cleaners,,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Business Occupancy,5/16/2022 11:52,Yes,215610,-83.212569,42.372558
137446,16944 Plymouth,TOP COLLISION,Top Collision,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/16/2022 11:51,Yes,352205,-83.212992,42.372551
156433,5145 Chene,Ravens Lounge,Raven's Lounge,100, Assembly - Other,ANNUAL Assembly Occupancy,5/16/2022 11:37,Yes,349406,-83.042047,42.366921
156430,3100 Woodward,FIRE SYSTEMS OF MICHIGAN,CRYSTAL LOFTS,UUU, Undetermined,ANNUAL Assembly Occupancy,5/16/2022 10:51,Yes,227482,-83.055812,42.345176
156429,16200 East Warren,JEANIE'S J-SPOT BAR,,100, Assembly - Other,ANNUAL Assembly Occupancy,5/16/2022 10:29,Yes,333642,-82.940562,42.401818
154291,87 Monroe,HERITAGE OPTICAL - DOWNTOWN,One Campus Martius,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/16/2022 10:15,Yes,,,
137143,16331 Plymouth,The Bag House,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/16/2022 10:11,Yes,538211,-83.20665,42.372194
156563,17188 Greenfield,LIBERTY TEMPLE BAPTIST CHURCH,Liberty Temple Church,100, Assembly - Other,ANNUAL Assembly Occupancy,5/16/2022 9:51,Yes,67750,-83.198945,42.417318
141934,16420 Plymouth,New Detroit Auto Parts,Donny's Collision Shop,500," Mercantile, Business - Other",ANNUAL Repair Garage,5/16/2022 8:20,Yes,352080,-83.207968,42.372701
156483,17520 Chester,MORANG & CHESTER CLINIC,,341," Clinic, Clinic-type Infirmary",ANNUAL Institutional Occupancy,5/15/2022 10:22,Yes,308067,-82.931772,42.418997
156378,15125 Harper,Boozila Hookah Lounge,Boozila Hookah Lounge,100, Assembly - Other,ANNUAL Assembly Occupancy,5/14/2022 17:28,Yes,351736,-82.957969,42.406865
156377,8445 West Vernor,La Terraza,La Terraza,100, Assembly - Other,ANNUAL Assembly Occupancy,5/14/2022 17:09,Yes,350177,-83.130848,42.309787
156375,16921 Harper,DELROY'S FIRST PLACE LOUNGE,FIRST PLACE LOUNGE,162, Bar or Nightclub,ANNUAL Assembly Occupancy,5/13/2022 23:49,Yes,333688,-82.938328,42.415793
156371,15000 Houston Whittier,Empire Lounge,,162, Bar or Nightclub,ANNUAL Assembly Occupancy,5/13/2022 22:54,Yes,351684,-82.967447,42.420541
156367,655 Beaubien,The Detroiter Bar,The Detroiter Bar,160," Eating, Drinking Places - Other",ANNUAL Assembly Occupancy,5/13/2022 21:54,Yes,52110,-83.041536,42.333016
144229,13910 East Eight Mile,Animal Clinic East,,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,5/13/2022 15:17,Yes,183606,-82.980965,42.449208
155977,8146 East Eight Mile,Matthews Used Car Sales,Matthews Used Car Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/13/2022 13:07,Yes,350108,-83.021781,42.448004
156457,16850 Harper,B & B BEAUTY SUPPLY,,UUU, Undetermined,ANNUAL Mercantile Occupancy,5/13/2022 12:47,Yes,306678,-82.938638,42.414944
156348,5020 East Eight Mile,"KING AUTO II, INC",KING AUTO SALES,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/13/2022 10:14,Yes,288317,-83.053711,42.447188
156358,16700 Harper,Royal Fresh Market,DEL-POINT FOOD CENTER,519," Food And Beverage Sales, Grocery Store",ANNUAL Mercantile Occupancy,5/13/2022 9:15,Yes,306574,-82.939811,42.413993
156318,11520 Conant,HOOKAH TOWN & TABACCO,Hookah Town & Tabacco,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 23:12,Yes,350791,-83.053866,42.404417
152295,5415 West Vernor,Halo / Hookah Lounge,St. Vincent De Paul Thrift Store,100, Assembly - Other,ANNUAL Assembly Occupancy,5/12/2022 23:11,Yes,349460,-83.100815,42.317928
156333,13433 West Eight Mile,FAMILY DOLLAR #30630,FAMILY DOLLAR #10630,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 20:29,Yes,351210,-83.179656,42.444933
147397,11010 East McNichols,Eagles Petroleum Inc/BP Gas,BP GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,5/12/2022 17:42,Yes,223555,-83.012934,42.419313
156326,11628 conant,Amir Computer,Amir Computer,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2022 15:50,Yes,273167,-83.05424,42.40518
156342,3242 East Jefferson,Bread Basket Deli,,UUU, Undetermined,ANNUAL Business Occupancy,5/12/2022 15:08,Yes,240141,-83.015256,42.34114
156427,15370 Grand River,7 Days West,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2022 15:00,Yes,351817,-83.197372,42.392629
156306,13660 East Eight Mile,ACE APPLIANCE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 14:47,Yes,221813,-82.98429,42.449105
142925,11618 Conant,Conant Grocery,Conant Grocery,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 14:45,Yes,273144,-83.05419,42.405102
156287,7075 Lyndon,Special Way Auto Parts Inc.,,500," Mercantile, Business - Other",ANNUAL Storage Occupancy,5/12/2022 13:42,Yes,83795,-83.142497,42.395024
142926,11608 Conant,Ali's Pizza,Ali's Pizza,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 13:40,Yes,276589,-83.054163,42.405027
156425,15340 Grand River,Pro Nails,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2022 13:00,Yes,149471,-83.196667,42.392284
156338,2272 East Jefferson,Jefferson Chevrolet/ Used car/tire,Jefferson Chevrolet,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/12/2022 12:53,Yes,239459,-83.022881,42.337179
156337,2200 East Jefferson,JEFFERSON CHEVROLET CO,,UUU, Undetermined,ANNUAL Repair Garage,5/12/2022 12:41,Yes,239457,-83.024011,42.337038
142924,11544 Conant,M & M AUTO WASH,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/12/2022 12:35,Yes,273062,-83.053845,42.404676
156473,6000 Rosa Parks Boulevard,Cardinal Health,Cardinal House,700," Manufacturing, Processing",ANNUAL 302 Site,5/12/2022 12:32,Yes,252382,-83.08598,42.359218
156336,2130 East Jefferson,JEFFERSON CHEVROLET CO,,UUU, Undetermined,ANNUAL Repair Garage,5/12/2022 12:27,Yes,239264,-83.025073,42.336675
156424,15336 Grand River,Optical World,Grand River Plaza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2022 12:00,Yes,149470,-83.196667,42.392284
156291,12619 Linwood,LINWOOD SERVICE SHOP LLC DBA VALERO GAS,Linwood Service Shop llc ( Valero ),571," Service Station, Gas Station",ANNUAL Gas Station,5/12/2022 11:35,Yes,35406,-83.119593,42.388725
156423,15221 Grand River,Beautiful Hair * Nails,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2022 11:00,Yes,535498,-83.195596,42.391283
156334,1450 Howard,MERCY ED. PROJECT,MERCY ED PROJECT,200, Educational - Other,ANNUAL Business Occupancy,5/12/2022 10:44,Yes,35322,-83.062473,42.326832
156300,12930 East Eight Mile,Valentino's Coney Island,Detroit's Finest,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2022 10:19,Yes,161888,-82.991964,42.448922
156299,12912 East Eight Mile,Vesprini CHIROPRACTIC,Vesprini Chiropractic,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,5/12/2022 9:39,Yes,161899,-82.992498,42.448909
155387,13300 West Seven Mile,BBQ Central,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 17:58,Yes,351174,-83.177584,42.431381
149152,20245 VAN DYKE Avenue,HELPING HANDS PROVISIONING,Healing Hearts Holistic Center,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 17:45,Yes,269446,-83.024964,42.445743
156269,3130 East Eight Mile,D.C.C. Chicas Wholesale Hair,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 16:24,Yes,348966,-83.071243,42.446903
156421,15144 Grand River,AROVA PARTY STORE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 16:00,Yes,535486,-83.194324,42.391307
156268,3110 East Eight Mile,DCC Auto Sales LLC,DCC Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/11/2022 15:20,Yes,348960,-83.071843,42.44685
140868,2920 East Eight Mile,EDWINA'S CAR WASH,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/11/2022 14:35,Yes,348886,-83.073807,42.446873
156285,15036 East Eight Mile,Lovely Flawless Eyebrow Threading Spa,Lovely Flawless Eyebrow Threading Spa,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/11/2022 14:07,Yes,138500,-82.967271,42.44952
156284,15030 East Eight Mile,NU WAVE FISH & CHICKEN,,161, Restaurant or Cafeteria,ANNUAL Mercantile Occupancy,5/11/2022 13:03,Yes,351700,-82.966759,42.449585
156262,16636 Harper,MCDONNELL DRUGS,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 12:55,Yes,333670,-82.940541,42.413505
156419,14550 Grand River,GRAND RIVER GLASS CORP.,,500," Mercantile, Business - Other",ANNUAL Repair Garage,5/11/2022 12:00,Yes,149472,-83.188098,42.388895
156282,15022 East Eight Mile,L.A. Insurance #222,L.A. Insurance #222,599, Business Office,ANNUAL Business Occupancy,5/11/2022 11:15,Yes,351696,-82.96759,42.449707
156418,14540 Grand River,Brown's Barber Lounge,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/11/2022 11:00,Yes,155921,-83.187997,42.388777
156281,15006 East Eight Mile,Eboni Beauty Supply,Eboni Beauty Supply,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2022 10:43,Yes,,,
142184,1617 East McNichols,Body Zone Gym,Body Zone Gym,500," Mercantile, Business - Other",ANNUAL Assembly Occupancy,5/10/2022 21:55,Yes,279535,-83.086597,42.418592
130014,9233 Greenfield,Captain Jay Fish & Chicken,Captain Jay's Fish and Chicken,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/10/2022 17:33,Yes,213961,-83.197576,42.363318
156237,15441 Plymouth,SUPER VALUE PROPERTY LLC (SUNOCO GAS),Sunoco Gas,571," Service Station, Gas Station",ANNUAL Gas Station,5/10/2022 16:41,Yes,216367,-83.196909,42.372211
156417,15364 Grand River,Quick Match Sports & Travel,Quick Match Sports & Travel,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 16:00,Yes,149469,-83.196969,42.392483
141305,5700 East Nevada,7-D's  Towing and Storage INC,Payless Auto Parts,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Storage Occupancy,5/10/2022 15:55,Yes,349505,-83.046106,42.425883
156416,15334 Grand River,Quick Matrch Exclusive Clothing,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 15:00,Yes,535523,-83.196544,42.392249
113889,8076 East Eight Mile,8076 Petro LLC,Valero Gas / 8076 Petro LLC,571," Service Station, Gas Station",ANNUAL Gas Station,5/10/2022 14:57,Yes,266638,-83.022773,42.4479
141058,6101 East Nevada,LA Custom Towing,LA Custom Towing,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/10/2022 14:57,Yes,298842,-83.041153,42.426576
156180,14139 East Seven Mile,RAINBOW #211,RAINBOW STORE #211,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 14:09,Yes,351377,-82.979233,42.435181
156415,15320 Grand River,VIP Wear,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 14:00,Yes,351799,-83.196461,42.392175
156329,13641 West Eight Mile,Boost Mobile,Boost Mobile,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/10/2022 13:30,Yes,351266,-83.182152,42.444935
156240,15041 Plymouth,AMERICANA FOODS,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 12:53,Yes,213970,-83.192586,42.372394
155275,1779 Meldrum,SOLANUS CASEY CENTER,,131," Church, Mosque, Synagogue, Temple, Chapel",ANNUAL Assembly Occupancy,5/10/2022 12:29,Yes,412388,-83.014243,42.351929
156328,13705 West Eight Mile,BookShack INC.,,100, Assembly - Other,ANNUAL Business Occupancy,5/10/2022 12:00,Yes,19079,-83.182409,42.444954
156413,15234 Grand River,Foot Locker,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/10/2022 12:00,Yes,,,
156317,14031 eight Mile  West,B & M Garage Doors,B & M Garage Doors,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/10/2022 11:00,Yes,395228,-83.185363,42.44486
156241,14550 Plymouth,Plymouth Auto Repair,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/10/2022 10:01,Yes,216428,-83.187243,42.373124
156315,14301 West Eight Mile,CLEANING BY LAMARK,LaMark Cleaners,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/10/2022 10:00,Yes,351433,-83.187407,42.444787
141529,18445 Ryan,MR. J'S BARBER,Jefferson Barber shop,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/9/2022 16:40,Yes,296259,-83.063034,42.428059
156188,15401 Joy,BENCHMARK PARTY SHOPPE,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/9/2022 16:10,Yes,216114,-83.196182,42.357814
156410,14514 Grand River,Barber shop #1,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/9/2022 16:00,Yes,535427,-83.187588,42.38855
156189,14101 Grand River,CITI AUTO SALES,CITI AUTO SALES,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/9/2022 15:18,Yes,535393,-83.183445,42.386363
156411,14214 Grand River,Schoolcraft Quality Cars,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/9/2022 15:00,Yes,535399,-83.184253,42.387268
156187,15435 Joy,JOY & GREENFIELD BP GAS STATION,BP GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,5/9/2022 14:48,Yes,216116,-83.196557,42.357804
156313,20500 Greenfield,CITGO GAS STATION,Citgo,571," Service Station, Gas Station",ANNUAL Gas Station,5/9/2022 14:30,Yes,17398,-83.199792,42.444163
156312,15511 West Eight Mile,Michigan Cash for Gold,Michigan Cash for Gold,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/9/2022 14:00,Yes,17690,-83.200817,42.444446
156409,14201 Schoolcraft,Easy Fix It,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/9/2022 14:00,Yes,137268,-83.184066,42.387626
156408,14200 Grand River,Ray's Garage,,571," Service Station, Gas Station",ANNUAL Repair Garage,5/9/2022 13:00,Yes,137267,-83.184072,42.387229
156462,16941 West Eight Mile,SOUTHFIELD QUALITY CARS INC.,Southfield Quality Cars,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/9/2022 13:00,Yes,352203,-83.212176,42.444092
156185,1365 Cass,AT&T Bell Building,At&t Bell Building,500," Mercantile, Business - Other",ANNUAL 302 Site,5/9/2022 12:44,Yes,26856,-83.053648,42.332536
156465,17151 B West Eight Mile,Leo's Coney Island,Leo's Coney Island,161, Restaurant or Cafeteria,ANNUAL Business Occupancy,5/9/2022 12:15,Yes,257533,-83.213142,42.444031
156407,14201 Schaefer,DANNY'S USED AUTO PARTS,,UUU, Undetermined,ANNUAL Business Occupancy,5/9/2022 12:00,Yes,351391,-83.179958,42.390978
156466,17151 West EIGHT MILE Road,WEST EIGHT MILE FUEL,,0, Property Use - Other,ANNUAL Gas Station,5/9/2022 10:30,Yes,257533,-83.213142,42.444031
156148,1601 FARNSWORTH Street,DETROIT PUBLIC SCHOOLS SUPPORT SERVICES BUILDING C,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/9/2022 10:18,Yes,283364,-83.048291,42.365245
156298,17221 West Eight Mile,CHASE BANK,J. P. MORGAN CHASE,599, Business Office,ANNUAL Assembly Occupancy,5/9/2022 10:00,Yes,73318,-83.214059,42.444059
136099,8140 Michigan,The Horse,The Horse,100, Assembly - Other,ANNUAL Assembly Occupancy,5/7/2022 22:17,Yes,350104,-83.143034,42.330932
156104,8130 Kercheval,TWO BIRDS DETROIT,,500," Mercantile, Business - Other",ANNUAL Assembly Occupancy,5/7/2022 19:36,Yes,245162,-82.997812,42.358956
154851,3003 West Vernor,DONOVAN'S PUB,Donovan's Pub,162, Bar or Nightclub,ANNUAL Assembly Occupancy,5/7/2022 18:15,Yes,241377,-83.082457,42.32535
152293,3457 Bagley,MEXICAN TOWN RESTAURANT,MEXICAN TOWN RESTAURANT,100, Assembly - Other,ANNUAL Assembly Occupancy,5/7/2022 17:58,Yes,349053,-83.085541,42.32288
156162,16361 Harper,James White,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Storage Occupancy,5/6/2022 19:59,Yes,310063,-82.944227,42.411447
156152,1454 Gratiot,COLLECT BEER BAR,Bunny Bunny,100, Assembly - Other,ANNUAL Assembly Occupancy,5/6/2022 19:26,Yes,327777,-83.03785,42.344165
156110,19158 LIVERNOIS,Gospel Music Cafe,,100, Assembly - Other,ANNUAL Assembly Occupancy,5/6/2022 18:18,Yes,322300,-83.141168,42.432492
156145,18655 Mound,JAMES EUROPE VFW HALL,JAMES EUROPE VFW HALL,100, Assembly - Other,ANNUAL Assembly Occupancy,5/6/2022 15:50,Yes,,,
156081,6551 Greenfield,Shamiat Restaurant,AAA Plaza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 14:35,Yes,349692,-83.196626,42.338714
156127,19030 Livernois,HAN MINI MART INC,B. P. GAS STATION,571," Service Station, Gas Station",ANNUAL Gas Station,5/6/2022 14:30,Yes,321569,-83.14098,42.431265
144681,13400 Gratiot,"DHJ INTERPRISES, DBA DREAM TEAM AUTO SALES",,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/6/2022 13:48,Yes,139334,-82.983876,42.424854
156078,6741 Greenfield,NEW SALAN SUPERMARKET,New Al-Salam Super Market,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/6/2022 13:38,Yes,,,
156126,7410 West Seven Mile,Papa's Pizza,Papa's Pizza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 13:30,Yes,349835,-83.146303,42.431761
143943,15321 Greenfield,Captain Jay's Fish and Chicken #110,Captain's Jay's Fish & Chicken,100, Assembly - Other,ANNUAL Business Occupancy,5/6/2022 13:03,Yes,537974,-83.199179,42.402115
125366,14205 Gratiot,CAPTAIN JAY'S FISH AND CHICKEN,Captain Jay's Fish and Chicken,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 13:01,Yes,256508,-82.979093,42.433636
156226,15225 Grand River,Coldest Cutz,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 13:00,Yes,535500,-83.195672,42.391323
156141,1602 East EIGHT MILE,Guardian Drugs,Guardian Drugs,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 12:18,Yes,,,
156124,7420 West Seven Mile,LIQUOR EXPRESS LIVERNOIS INC.,,UUU, Undetermined,ANNUAL Business Occupancy,5/6/2022 12:00,Yes,30545,-83.146195,42.43176
156225,14170 Greenfield,MASTER CAR CARE ONE TIRE & RUBBER CO,Master Car Care,571," Service Station, Gas Station",ANNUAL Repair Garage,5/6/2022 12:00,Yes,128973,-83.197736,42.390522
156123,7108 West Seven Mile,Baby Back Restaurant,Baby Backs Restaurant,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 11:30,Yes,30579,-83.143964,42.431767
156122,7104 West Seven Mile,Motor City Popcorn,Motor City Popcorn,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 11:00,Yes,349770,-83.144005,42.431793
156224,14038 Greenfield,Detroit Tire & Muffler,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/6/2022 11:00,Yes,351352,-83.197881,42.389829
156120,7100 West Seven Mile,State Farm,,UUU, Undetermined,ANNUAL Business Occupancy,5/6/2022 10:30,Yes,30578,-83.143964,42.431767
155299,16543 Grand River,Tubby's Sub Shop,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 10:10,Yes,352102,-83.209488,42.396835
145441,2684 East Jefferson,BUCHAREST GRILL,CHENE SQUARE,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/6/2022 9:48,Yes,348821,-83.021667,42.338509
156131,2680 East Jefferson,Lee Beauty Supply,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 9:41,Yes,348819,-83.021706,42.338493
156130,2678 East Jefferson,HERITAGE OPTICAL,,UUU, Undetermined,ANNUAL Business Occupancy,5/6/2022 9:38,Yes,348818,-83.021835,42.33844
156128,2648 East Jefferson,FAST SIGNS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2022 9:22,Yes,540779,-83.021056,42.337641
155509,4004 East Outer Drive,GRANDY'S CONEY ISLAND,GRANDY'S CONEY ISLAND,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/6/2022 9:00,Yes,266188,-83.033856,42.440605
156163,16523 Harper,VERGOTE'S POULTRY & FISH MARKET,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/6/2022 8:39,Yes,352097,-82.942262,42.412976
